material_id,formula_pretty,spacegroup,formation_energy_per_atom,band_gap,energy_above_hull,total_magnetization,ordering,total_magnetization_normalized_formula_units,num_magnetic_sites,theoretical,Magmom_per_B
mp-954,BaB6,Pm-3m,-0.4099723649999995,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1105617,TcB4,P6_3/mmc,0.3676202911666664,0.0,0.6320027178333358,1.904904,FM,0.476226,4,True,0.1190565
mp-12762,PrB6,Pm-3m,-0.4832379414285707,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-27658,Li5B4,R3m,0.5057422929629634,0.0,0.6531392318518514,0.0009089,NM,0.0009089,0,False,0.000227225
mp-568384,ScB2,Fd-3m,0.06880573222222353,0.0,0.9076439600000006,0.0012655,NM,0.00063275,0,False,0.000316375
mp-568319,DyB6,Pm-3m,-0.40010284071428565,0.0,0.03552324124999906,0.0,NM,0.0,0,False,0.0
mp-1245193,BN,P1,-0.6450635241833333,0.2781,0.8163165053999997,2.0033108,FM,0.040066216,1,True,0.040066216
mp-568143,TmB4,P4/mbm,-0.5780460971666663,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-889,Cr3B4,Immm,-0.4602709238095234,0.0,0.016709710000000655,0.0005884,NM,0.0005884,0,False,0.0001471
mp-1245270,B2O3,P1,-2.670249095416666,4.4806,0.1285705908333341,0.0,NM,0.0,0,True,0.0
mp-1183440,BiB,P6_3mc,0.8108499079166673,0.0,0.8108499079166673,0.0015105,NM,0.00075525,0,True,0.00075525
mp-866066,B2S3,R-3c,-0.6305787145416666,1.5315,0.10478568456000037,0.0174642,NM,0.0087321,0,True,0.00436605
mp-999198,BMo,Cmcm,-0.49229735708333244,0.0,0.009937462499999938,0.0,NM,0.0,0,False,0.0
mp-1018649,BC5,P3m1,0.25867318555555485,0.0,0.2795783708680606,0.0009395,NM,0.0009395,0,True,0.0009395
mp-1206441,V5B6,Cmmm,-0.8301574040909091,0.0,0.0,0.0,NM,0.0,0,True,0.0
mp-1228684,B2Pt3,Cm,-0.09932932566666679,0.0,0.05868556408333703,0.0002082,NM,0.0002082,0,True,0.0001041
mp-8079,B5W2,R-3m,0.24891011630952523,0.0,0.5342900301190454,0.014269,NM,0.014269,0,False,0.0028538
mp-634117,BH3,P2_1/c,-0.16425767166666638,5.3252,0.0,0.0,NM,0.0,0,False,0.0
mp-20517,BPd3,Pnma,-0.2580220141666665,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-2847,ErB4,P4/mbm,-0.5858285723333332,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1226275,Cr4B,F222,0.08005269616666766,0.0,0.30313661650000334,0.0009259,NM,0.00046295,0,True,0.00046295
mp-1201949,B5H4,I4_1/acd,0.17270899886574081,2.8736,0.32544114785564826,0.0,NM,0.0,0,False,0.0
mp-262,Na3B20,Cmmm,-0.06039435143428245,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1201287,CuB5,Pbca,0.41569769611111224,0.0,0.4156976961111125,0.0004063,NM,2.539375e-05,0,True,5.07875e-06
mp-7283,LaB4,P4/mbm,-0.564821469333333,0.0,0.0,0.0002999,NM,7.4975e-05,0,False,1.874375e-05
mp-1227634,Be4B25,P2/c,0.21043082485632156,0.0,0.21331309017241296,0.0006228,NM,0.0003114,0,True,1.2455999999999999e-05
mp-1014138,ZrB,P-6m2,-0.40944271208333394,0.0,0.33107580249999913,6.6e-06,NM,3.3e-06,0,True,3.3e-06
mp-8365,MnB,Pnma,-0.5004360872988514,0.0,0.0,8.3465466,FM,2.08663665,4,False,2.08663665
mp-22319,UB12,Fm-3m,-0.27362737692307676,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-242,SrB6,Pm-3m,-0.45038172309523766,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1001602,B12W,Fm-3m,0.20553031230769228,0.0,0.2823633660256464,6.17e-05,NM,6.17e-05,0,True,5.141666666666666e-06
mp-569281,HoB4,P4/mbm,-0.5915577948333322,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1056860,NaB,Fm-3m,1.8575636371408049,0.0,1.8922903892155176,0.0363243,NM,0.0363243,0,False,0.0363243
mp-1994,HfB2,P6/mmm,-1.0178862927777768,0.0,0.0,1e-07,NM,1e-07,0,False,5e-08
mp-1106180,Re7B3,P6_3mc,-0.22203072074999994,0.0,0.008299404299997093,1e-07,NM,5e-08,0,False,1.6666666666666667e-08
mp-23256,BCl,P2_12_12_1,-0.8562718572395829,0.8387,0.09947819928819168,0.0,NM,0.0,0,False,0.0
mp-2617,B2Pd5,C2/c,-0.2551906590476187,0.0,0.006312558928571299,0.0,NM,0.0,0,False,0.0
mp-30529,B5H11,P2_1/c,-0.158707534739583,4.6651,0.02219420865766608,0.0025558,NM,0.00063895,0,False,0.00012779
mp-20373,Co3B,Pnma,-0.18323448979166646,0.0,0.017804337500000322,14.2613752,FM,3.5653438,12,False,3.5653438
mp-1245057,B2O3,P1,-2.6520142217166667,4.2258,0.1468054645333332,2.56e-05,NM,1.28e-06,0,True,6.4e-07
mp-1008487,BW,Cmcm,-0.35619584708333285,0.0,0.011479258749998777,1e-07,NM,5e-08,0,False,5e-08
mp-15617,Cr5B3,I4/mcm,-0.4156522671874985,0.0,0.0,3e-07,NM,1.5e-07,0,False,5e-08
mp-23189,BI3,P6_3/m,-0.38532954979166645,2.6901,0.0,0.0,NM,0.0,0,False,0.0
mp-1245228,BN,P1,-0.7952020421833333,1.7402,0.6661779874000011,0.0029797,NM,5.9594e-05,0,True,5.9594e-05
mp-706630,B5H7,P2/c,-0.18722790059027794,3.3929,0.0,0.0,NM,0.0,0,False,0.0
mp-567164,BRh,P6_3/mmc,-0.3779623545833326,0.0,0.0,1e-07,NM,5e-08,0,False,5e-08
mp-425,GdB2,P6/mmm,-0.47723119277777687,0.0,0.06832967733333284,7.2331512,FM,7.2331512,1,False,3.6165756
mp-1245025,B2O3,P1,-2.7356498717166664,4.1254,0.06316981453333348,0.0011737,NM,5.8685e-05,0,True,2.93425e-05
mp-1214789,BSe2,P2_1/c,-0.4484155883680548,1.7712,0.0,0.0,NM,0.0,0,True,0.0
mp-1106065,B3Rh7,P6_3mc,-0.23539889474999995,0.0,0.005400458749996062,4.7e-06,NM,2.35e-06,0,False,7.833333333333333e-07
mp-570034,ErB4,P4/mbm,0.5393212096666666,0.0,1.1251497819999994,0.007432,NM,0.001858,0,True,0.0004645
mp-1079812,B9N,I4/mmm,2.234558678250001,0.0,2.526834684166669,2.2363621,FiM,2.2363621,2,False,0.24848467777777777
mp-1001788,ZrB6,Pm-3m,-0.020877016428570982,0.0,0.4022764204761913,0.0068807,NM,0.0068807,0,True,0.0011467833333333333
mp-1008755,SrB2,P6/mmm,0.1822453450000007,0.0,0.5325422407407405,0.000755,NM,0.000755,0,True,0.0003775
mp-1078935,BC7,P-4m2,0.19969764229166564,0.0,0.21537653127604095,0.0037423,NM,0.0037423,0,True,0.0037423
mp-1009695,CaB2,P6/mmm,-0.13371763611111062,0.0,0.19202974249999993,4.08e-05,NM,4.08e-05,0,True,2.04e-05
mp-10141,SmB2,P6/mmm,-0.3899438077777783,0.0,0.12776528233333284,0.0013874,NM,0.0013874,0,False,0.0006937
mp-1189298,YbB4,P4/mbm,-0.4692663163333329,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-2719,DyB4,P4/mbm,-0.5964320543333329,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1194572,Co5B16,Pmma,-0.16164901507936438,0.0,0.029816534722222343,0.0309477,NM,0.01547385,0,False,0.000967115625
mp-1001600,HfB12,Fm-3m,-0.1933358807692302,0.0,0.04156095602564136,0.0,NM,0.0,0,False,0.0
mp-978275,MgB7,C2/m,-0.13057053333333268,1.4592,0.0,0.0,NM,0.0,0,False,0.0
mp-16762,PrB3,P6_3/mmc,-0.032383341874999694,0.0,0.4788088281249996,7.46e-05,NM,3.73e-05,0,True,1.2433333333333333e-05
mp-8035,B4C,R-3m,0.9522772345000002,0.0,1.052622124,1.8e-06,NM,6e-07,0,True,1.5e-07
mp-1228682,BPd4,Pmm2,0.008122382166666853,0.0,0.24195393924999387,0.0015063,NM,0.0015063,0,True,0.0015063
mp-17535,B3Ru7,P6_3mc,-0.13761037924999897,0.0,0.02822887399999985,1e-07,NM,5e-08,0,False,1.6666666666666667e-08
mp-1080525,FeB,I4_1/amd,-0.37954686708333263,0.0,0.0,8.6051689,FM,2.151292225,4,True,2.151292225
mp-28629,Ta5B6,Cmmm,-0.7847906095454547,0.0,0.0028053090909097023,0.0,NM,0.0,0,False,0.0
mp-1632,NdB4,P4/mbm,-0.5615429838333327,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1185180,Li3B,I4/mmm,0.37343906770833346,0.0,0.4563498458333335,0.0005798,NM,0.0005798,0,True,0.0005798
mp-23225,BBr3,P6_3/m,-0.9904460797916665,3.8273,0.0,0.0,NM,0.0,0,False,0.0
mp-978496,SiB4,R-3m,0.2494394440000008,0.0,0.2816218045000003,8.7e-06,NM,2.8999999999999998e-06,0,True,7.249999999999999e-07
mp-2850,B2Os,Pmmn,-0.21300120444444323,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1072852,CdB2,Pn-3m,2.5725911972222226,0.0,2.5725911972222186,0.0005365,NM,0.00026825,0,False,0.000134125
mp-1184565,GeB,P6_3mc,0.5502172629166671,0.0,0.5502172629166671,0.0006657,NM,0.00033285,0,True,0.00033285
mp-571655,B4C,R-3m,0.8014824678333335,0.0,0.9018273573333335,6.97e-05,NM,2.3233333333333333e-05,0,True,5.808333333333333e-06
mp-1095030,BC7,P-43m,0.2660395097916659,0.0,0.2817183987760412,0.0003603,NM,0.0003603,0,True,0.0003603
mp-1228652,B8O,Pm,-0.6038172665277778,2.3696,0.022647236666666792,0.0,NM,0.0,0,True,0.0
mp-1228687,B4Mo,P6/mmm,-0.0010681619999994988,0.0,0.25796441066667075,0.0007169,NM,0.00023896666666666668,0,True,5.974166666666667e-05
mp-542573,ThB4,P4/mbm,-0.6214714853333334,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-27876,B2H3,Pbca,-0.15164506829166627,3.0157,0.034570647147705635,0.0,NM,0.0,0,False,0.0
mp-1773,ReB2,P6_3/mmc,-0.42784980277777745,0.0,0.0,2.3e-06,NM,1.15e-06,0,False,5.75e-07
mp-1006223,GdB12,Fm-3m,-0.24197091615384528,0.0,0.0039014103846151116,6.8851766,FM,6.8851766,1,False,0.5737647166666667
mp-374,CrB2,P6/mmm,-0.33987517611111073,0.0,0.06712516166665772,1.0056622,FM,1.0056622,1,False,0.5028311
mp-944,AlB2,P6/mmm,-0.04298822277777722,0.0,0.010136611200007195,1e-07,NM,1e-07,0,False,5e-08
mp-1183231,BRu3,P6_3/mmc,0.4660160402083342,0.0,0.6042154179166701,0.20996,NM,0.10498,0,True,0.10498
mp-1245281,BN,P1,-0.6260700361833336,0.054400000000000004,0.835309993400001,0.0001884,FiM,3.768e-06,2,True,3.768e-06
mp-10044,BAs,F-43m,-0.01896014208333252,1.2036999999999995,0.08038976750000248,0.0015859,NM,0.0015859,0,False,0.0015859
mp-1222413,LiB3,P4/mbm,-0.23705297645833223,0.09189999999999987,0.0,0.0,NM,0.0,0,True,0.0
mp-570938,B5W2,P6_3/mmc,0.26359836702381045,0.0,0.5489782808333299,0.0021428,NM,0.0010714,0,False,0.00021428
mp-13862,B13P2,R-3m,0.6871418782777785,0.0,0.9580476367222239,0.0001105,NM,0.0001105,0,False,8.5e-06
mp-567415,Nd2B5,C2/c,-0.5148668047619042,0.0,0.0,3.68e-05,NM,9.2e-06,0,False,1.84e-06
mp-23316,BCl2,Pbca,-1.1580385080555555,2.9183,0.11629490064814618,0.0006127,NM,7.65875e-05,0,False,7.65875e-05
mp-450,NbB2,P6/mmm,-0.6938497461111103,0.0,0.0,3.7e-06,NM,3.7e-06,0,False,1.85e-06
mp-1103394,LiB11,F-43m,0.7958067538194449,0.0,0.8748244126388887,0.000903,NM,0.000903,0,True,8.20909090909091e-05
mp-978917,Sn3B,Fm-3m,0.9366946689583333,0.0,0.9366946689583333,0.0005097,NM,0.0005097,0,True,0.0005097
mp-1214755,BPd6,C2/c,-0.199356785595238,0.0,0.0,2e-07,NM,1e-07,0,True,1e-07
mp-1010,MnB4,Immm,-0.27201395491953945,0.0,0.017570125000000658,0.6392426,FM,0.6392426,1,False,0.15981065
mp-1145,TiB2,P6/mmm,-1.0556684605555553,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1194531,Fe2B7,Pbam,-0.19004353935185098,0.0,0.007321044166671342,3.7030644,FiM,0.46288305,16,False,0.06612615000000001
mp-1106184,MnB4,P2_1/c,-0.28958407991953977,0.005300000000000082,0.0,0.0,NM,0.0,0,False,0.0
mp-1244872,BN,P1,-0.8198389496833329,1.5766,0.6415410799000014,0.0014823,NM,2.9646e-05,0,True,2.9646e-05
mp-976080,Ge3B,P6_3/mmc,0.9860718652083333,0.0,0.9860718652083333,0.000944,NM,0.000472,0,True,0.000472
mp-1214764,BO3,P-1,-0.9156837438541663,0.0,0.833578560052084,12.0008587,FM,3.000214675,12,True,3.000214675
mp-960,B2Mo,P6/mmm,-0.2756160227777767,0.0,0.1561049316666665,3.3e-06,NM,3.3e-06,0,False,1.65e-06
mp-1974,CeB4,P4/mbm,-0.6277463433333338,0.0,0.0,2.9e-05,NM,7.25e-06,0,False,1.8125e-06
mp-644751,BN,Pnma,-1.1891388545833337,5.7747,0.27224117499999956,1.64e-05,NM,4.1e-06,0,True,4.1e-06
mp-1213975,CaB4,P4/mbm,-0.390896854333333,0.0,0.0,0.0,NM,0.0,0,True,0.0
mp-936302,B4C,P1,1.2731590240238095,0.0,1.3735039135238098,0.0014694,NM,0.00010495714285714285,0,True,2.6239285714285714e-05
mp-27864,BF2,P2_1/c,-2.645448288055555,4.8986,0.1210680164814848,0.0013116,NM,0.0003279,0,False,0.0003279
mp-1183149,BAu,P6_3mc,0.8404483029166672,0.0,0.8404483029166672,0.0008966,NM,0.0004483,0,True,0.0004483
mp-1079661,BC7,R3m,0.2299829685416661,0.0,0.24566185752604142,0.0022091,NM,0.0022091,0,True,0.0022091
mp-569404,Ni4B3,C2/c,-0.27840357964285645,0.0,0.0016959778571434825,0.0,NM,0.0,0,False,0.0
mp-1080111,B3Mo,R-3m,-0.315406023125,0.0,0.008384692708332864,0.0,NM,0.0,0,True,0.0
mp-1096955,EuB12,Fm-3m,-0.15402912076923003,0.0,0.10249230115384655,6.7566041,FM,6.7566041,1,True,0.5630503416666667
mp-558149,BF3,P2_1/c,-3.112330842604166,8.2939,0.0,0.0,NM,0.0,0,False,0.0
mp-7839,ReB3,P6_3/mmc,0.7502217281250001,0.0,1.0711090802083323,0.0012784,NM,0.0006392,0,False,0.00021306666666666668
mp-345,HfB,Fm-3m,-0.41349764458333205,0.0,0.34991707500000047,0.0009076,NM,0.0009076,0,False,0.0009076
mp-1432,Be2B,Fm-3m,0.04071844694444474,0.0,0.054649395972222514,0.0,NM,0.0,0,False,0.0
mp-555170,B12S,R-3m,0.31718533052884695,0.0,0.41146281759316405,0.001378,NM,0.001378,0,False,0.00011483333333333334
mp-30936,B5F6,I4_1/a,-2.0946094084848492,3.2308000000000003,0.168903931590906,0.0009379,NM,0.000234475,0,False,4.6895e-05
mp-1244917,BN,P1,-0.5451878917833335,1.1992000000000003,0.9161921377999995,0.0006929,NM,1.3858e-05,0,True,1.3858e-05
mp-1182499,B5I,C2/c,0.5663158694444448,0.09949999999999992,0.6519446582870358,0.0007378,NM,0.00018445,0,True,3.689e-05
mp-975611,Ge3B,Pm-3m,1.0085106289583337,0.0,1.0085106289583337,0.0004626,NM,0.0004626,0,True,0.0004626
mp-571491,HoB6,Pm-3m,-0.3834221107142852,0.0,0.05004258616071322,0.0,NM,0.0,0,False,0.0
mp-29611,B5H8,Pna2_1,-0.15257701804487203,5.4267,0.032704372639850376,0.000129,NM,1.6125e-05,0,False,3.2249999999999996e-06
mp-7832,BW,I4_1/amd,-0.36767510583333163,0.0,0.0,1e-07,NM,2.5e-08,0,False,2.5e-08
mp-1023515,Mg15B,P-6m2,0.18210891005208363,0.0,0.19432971906250018,0.004298,NM,0.004298,0,True,0.004298
mp-2580,NbB,Cmcm,-0.7696387770833333,0.0,0.0,9e-07,NM,4.5e-07,0,False,4.5e-07
mp-1245231,BN,P1,-0.8021801996833335,1.6715,0.6591998299000004,0.0028522,NM,5.7044e-05,0,True,5.7044e-05
mp-973682,Fe3B,Pnma,-0.21346262916666525,0.0,0.017157454375000825,24.1709616,FM,6.0427404,12,False,6.0427404
mp-1181327,Fe3B,I-4,-0.2016396947916661,0.0,0.028980388749999975,23.881261,FM,5.97031525,12,False,5.97031525
mp-1214978,BRu,Pmma,0.818222652916667,0.0,1.0946214083333299,0.0065259,NM,0.001631475,0,True,0.001631475
mp-571352,TmB6,Pm-3m,-0.34712974166666605,0.0,0.07931735776785764,5.1e-06,NM,5.1e-06,0,False,8.5e-07
mp-20874,EuB6,Pm-3m,-0.47639692642857157,0.0,0.0,6.8878978,FM,6.8878978,1,False,1.1479829666666668
mp-260,CrB,Cmcm,-0.5201766645833334,0.0,0.009289191249999718,1.1e-06,NM,5.5e-07,0,False,5.5e-07
mp-1077125,BC5,I-4m2,0.22941742222222197,0.0,0.2503226075347271,0.0062508,NM,0.0062508,0,True,0.0062508
mp-632822,Li5B4,Cm,0.19949580740740755,0.0,0.3468927462962954,0.0008192,NM,0.0008192,0,True,0.0002048
mp-1096844,BiB6,Pm-3m,0.3322086335714291,0.0,0.3322086335714296,0.0183745,NM,0.0183745,0,True,0.0030624166666666664
mp-344,BN,Cc,-1.2419457895833332,3.5767,0.21943424,4.01e-05,NM,1.0025e-05,0,True,1.0025e-05
mp-567944,BCl,P4_2/nmc,-0.6746260839583336,3.3203,0.281123972569441,0.0021049,NM,0.0002631125,0,False,0.0002631125
mp-1025156,NpB6,Pm-3m,-0.2690023433928569,0.0,0.05469504089281774,4.1897007,FM,4.1897007,1,False,0.69828345
mp-1228676,B8P,Cm,-0.07512715333333243,0.18459999999999965,0.15062764537036966,1.0007424,FM,0.3335808,1,True,0.0416976
mp-1104598,ErB12,Fm-3m,-0.2515306661538458,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-865,CaB6,Pm-3m,-0.4078072207142855,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-419,YbB6,Pm-3m,-0.4603767792857129,0.0,0.0,0.0,NM,0.0,0,False,0.0
mp-1205212,B2F3,P2/c,-2.321473403604166,2.4177,0.1683912704791677,7.9e-06,NM,1.234375e-07,0,False,6.171875e-08
mp-1184483,In3B,Pm-3m,0.9006224002083334,0.0,0.9006224002083334,0.0007015,NM,0.0007015,0,True,0.0007015
mp-999118,TcB,P6_3/mmc,-0.12176652458333415,0.0,0.26336623909091195,0.0055944,NM,0.0027972,0,True,0.0027972
mp-20962,Ni23B6,Fm-3m,-0.19173674603448312,0.0,0.025791950344828507,0.1910406,FiM,0.1910406,3,True,0.0318401
mp-1182537,B9C,I4/mmm,2.5240154000000006,0.05760000000000076,2.5776902612083337,2.995634,FM,2.995634,2,False,0.3328482222222222
mp-570421,Sm2B5,P2_1/c,-0.5546883108333337,0.0,0.0,1e-07,NM,2.5e-08,0,False,5e-09
mp-1491,VB2,P6/mmm,-0.7388496561111116,0.0,0.0,2.8e-06,NM,2.8e-06,0,False,1.4e-06
mp-1001831,LiB,Fd-3m,0.2137115762499997,1.7264999999999997,0.37953313249999976,1.1e-05,NM,5.5e-06,0,True,5.5e-06
mp-1181765,CuB5,Pbca,0.38463168111111184,0.0,0.3846316811111121,0.0011627,NM,7.266875e-05,0,True,1.453375e-05
mp-1599,BN,Cm,-1.323430465833333,1.5671,0.13794956375000034,2.3e-06,NM,5.75e-07,0,True,5.75e-07
mp-1222002,MgB3,P4/mmm,0.3379268356249998,0.0,0.4735807987499996,0.0011368,NM,0.0005684,0,True,0.00018946666666666667
